date,user,type,ioc,tags,context
2026-07-21,threatfox,DOMAIN,mhuhx.longhornlodgemo.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,xbzh.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,longhornlodgemo.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ayhd.opulentbeautybarllc.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,opulentbeautybarllc.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hbsgb.lunabybodyshaping.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,lunabybodyshaping.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,alkociferblat.cc,"unknown, domain",n/a
2026-07-21,threatfox,DOMAIN,uxwc.orangefarmersmarket.org,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,orangefarmersmarket.org,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,contabili.balanteo.shop,"win.asyncrat, domain",n/a
2026-07-21,threatfox,DOMAIN,oyawba10.site-asli-bedon-filter-1xbet.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,lufry.mabelsnursery.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,mabelsnursery.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ordereltacofeliz.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,embermeshnode.florenth.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,qrilb.rickybobbystowing.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,rickybobbystowing.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,6t7fjqk7.laurelcrownpartners.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,laurelcrownpartners.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,eumlu.ridgerenovation.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ridgerenovation.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,wwmf.patxisdublin.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,mvjx.phtaxiservices.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,api.googlevv.com,"unknown, domain",n/a
2026-07-21,threatfox,DOMAIN,analyzer01.com,"unknown, domain",n/a
2026-07-21,threatfox,DOMAIN,moorlandatlas.com,"unknown, domain",n/a
2026-07-21,threatfox,DOMAIN,w3jxkd42.jardins-do-mar.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,pmzvrv9c.ezgarageautorepairtx.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ezgarageautorepairtx.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,kori1903.anondns.net,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,jqtzbyimn.hrmotorsspringville.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hrmotorsspringville.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,kdlff.riggsjacksboro.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,riggsjacksboro.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,izhx.phimmoichilla.org,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hur.luckyturbo88.top,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,r7e0hc30.legend-capital-group.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hur.aww88.net,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,legend-capital-group.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ybsve.springhillcommons.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,springhillcommons.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,udsik.springfieldsummerhoops.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,springfieldsummerhoops.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,nrqbf.spencershorttexas.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,spencershorttexas.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,cppeh.spacedecorideas.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,spacedecorideas.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hsdav.stable-virtual-camera.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,stable-virtual-camera.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ironlogicway5.florenth.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,nhos.pikachuplush.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ivox.polarstartire.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,cbtlecmkc.nextbahis.one,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,t2yl06y1.letstalkrocks.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,letstalkrocks.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,deltahostgate2.verdalya.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,jguzg.stashngrab.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,stashngrab.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,twcw.playantwatch.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,uxef.reliablerentalz.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,reliablerentalz.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,rapidwavenet.verdalya.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,emwcx.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,hhqzk.stevestowingsatx.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,stevestowingsatx.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,udjn.restorepowerwash.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,restorepowerwash.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,silicon7point.verdalya.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,goc.majusm188.top,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,cdn1-lake.skysriver.com,"js.iclickfix, domain",n/a
2026-07-21,threatfox,DOMAIN,0hfy318f.medstopmedicalservices.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,zm0xs3ai.karinamasfina.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ybm58ckf.finovestpedia.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,karinamasfina.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,medstopmedicalservices.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,goc.77zeus.com,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,finovestpedia.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,yukgk.orangefarmersmarket.org,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,goc.luckyturbo88.top,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,goc.aww88.net,"win.vidar, domain",n/a
2026-07-21,threatfox,DOMAIN,ymfr.ricardotaxiservices.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ricardotaxiservices.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,yn9w54gw.springfieldsummerhoops.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,zvgxb.phimmoichilla.org,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,jdmkc.ordereltacofeliz.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,7ixxwwhf.pacesettershomehealth.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,pacesettershomehealth.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,newtownsquareweather.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ulqg.ridgerenovation.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,nbaye.rickybobbystowing.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,carbonmeshnode.verdalya.garden,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,ndnj.webyek.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,webyek.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,gjif3sqh.behtarin-site-shartbandi.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,eevmi.evansunitedspringcarnivalsherman.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,xipr.reliablerentalz.com,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,qkduh.jadoou.lat,"js.clearfake, domain",n/a
2026-07-21,threatfox,DOMAIN,zhbyv.everestpointnorthglenn.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,qyov.site-asli-bedon-filter-1xbet.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,soyze.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,wig43mz5.keymedconsulting.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,dccd28hw.hightidesuffolk.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,keymedconsulting.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,octzfcoi.calculadoracomisiones.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,mpmu.slepsluzbaublizini.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,slepsluzbaublizini.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,malekos.pro,"unknown_webinject, domain",n/a
2026-07-22,threatfox,DOMAIN,clna.springhillcommons.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,zqwhz.phimmoichilla.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,stt.majusm188.top,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,stt.77zeus.com,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,ywku.smoothbioticsgummies.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,smoothbioticsgummies.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,gorto.ridgerenovation.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,yfma9er2.drrobertoiturralde.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,qsak.snydersflowershop.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,snydersflowershop.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,iqudg.salutemarket.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,salutemarket.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,mbeo.studiofourfitnessnv.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,studiofourfitnessnv.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,cdzpf.seamsnstitches.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,seamsnstitches.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,vgtrf.sdcwoodcraft.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,sdcwoodcraft.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,t3x3brbb.rspmpanyabungan.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,rspmpanyabungan.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,vtxdo.shawnmaltipoopuppies.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,shawnmaltipoopuppies.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,phh4mjzz.missavws.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,missavws.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,4fkzvuv9.hurtigegevinster.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,raiselop.info,"js.tonrat, domain",n/a
2026-07-22,threatfox,DOMAIN,s617c6w1.rsudtarutung.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,uvfa.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,ykwpo.shopsoleilcollective.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,shopsoleilcollective.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,yegs.taqueriadonamariaky.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,taqueriadonamariaky.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,cdn-js.tobaccobazaar.com,"js.fakeupdates, domain",n/a
2026-07-22,threatfox,DOMAIN,nebulaloom.top,"js.smartapesg, domain",n/a
2026-07-22,threatfox,DOMAIN,alkahan.com,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,octopoda.gmbh,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,mark-hatch.co.uk,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,rosewoodonthesound.com,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,planet-grid.com,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,pressao.sinprodf.org.br,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,nenodescolado.com.br,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,adminbyrequest.agilemtech.ae,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,gitenter.digital,"win.latrodectus, domain",n/a
2026-07-22,threatfox,DOMAIN,carmag.nl,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,www.goldcoasthockey.com,"js.magecart, domain",n/a
2026-07-22,threatfox,DOMAIN,spfx.phimmoichilla.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tnfoh.skygatewholesale.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,skygatewholesale.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,rmkr.webyek.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,bjpongw2.saleroblox.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,bdpcf.jadoou.lat,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,stormvenomforge.top,"js.magecart, domain",n/a
2026-07-22,threatfox,DOMAIN,ktqwn.ktsoon.ee,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,kqut.pandlautoparts.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,ktsoon.ee,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,pandlautoparts.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,sorrelalmanac.top,"js.smartapesg, domain",n/a
2026-07-22,threatfox,DOMAIN,qselq.jadoou.lat,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,vsxc.webyek.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,quvf.sansekerta.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,wlphc.kuechen-welt.eu,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,kuechen-welt.eu,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,goldunitpath.verdalya.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,cellpure9base.biomasselement.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,m.s-microsoft.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,s5y1e8c1.mofonloungewb.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,mofonloungewb.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,enpji31a.impactpromotionsclt.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,pixz1b5f.salsaonyxstudio.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,salsaonyxstudio.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,llcuj.virtuvespasaule.lv,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,reku.sohosushigr.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,virtuvespasaule.lv,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,sohosushigr.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,rootlogicway.biomasselement.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,xlwaf.virtuvespasaulis.lt,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,ozxc.stagneswv.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,virtuvespasaulis.lt,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,stagneswv.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,y71dzxlq.scissormasterstanningsalon.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,scissormasterstanningsalon.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,quqr.keymedconsulting.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,odomp.shopsoleilcollective.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,aawhn.salutemarket.net,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tflo.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,seedhostunit1.biomasselement.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,leafpathgate.biomasselement.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thetradestorevehicles.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,bsw.77zeus.com,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,bsw.majusm188.top,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,monterro.click,"js.kongtuke, domain",n/a
2026-07-22,threatfox,DOMAIN,dgmik.snydersflowershop.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,marvelouslooks.monster,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,rnmhv672.segfortecorretoradeseguros.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,segfortecorretoradeseguros.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,fabric16.com,"osx.amos, domain",n/a
2026-07-22,threatfox,DOMAIN,kainashirt.com,"osx.amos, domain",n/a
2026-07-22,threatfox,DOMAIN,goncllves.click,"js.kongtuke, domain",n/a
2026-07-22,threatfox,DOMAIN,dtub.twobrothersjunkllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,twobrothersjunkllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,trueamatuermodels.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,epe20s1q.behtarin-site-shartbandi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,whitelaneint.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,4sh78giy.jennyrussianbluepalace.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,jrym.snydersflowershop.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,glrx.twobrothersjunkllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tommy-nn.lol,"js.kongtuke, domain",n/a
2026-07-22,threatfox,DOMAIN,isctmasjid.org,"js.smartapesg, domain",n/a
2026-07-22,threatfox,DOMAIN,cometparapet.top,"js.smartapesg, domain",n/a
2026-07-22,threatfox,DOMAIN,prod-dl.vandornpharmacy.net,"js.fakeupdates, domain",n/a
2026-07-22,threatfox,DOMAIN,tbzp.upthesmokee.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,upthesmokee.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,zemmf2bl.site-asli-bedon-filter-1xbet.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,ahwv.upthesmokee.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,cock.thehandymanconcierge.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thehandymanconcierge.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,apfpf.trialvallidelcanera.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,trialvallidelcanera.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,kdyi.thetokestudio.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thetokestudio.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,nyre.tokobalindo.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tokobalindo.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,auar.thebrandus.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thebrandus.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,gojq.theafribar.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,theafribar.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,bvsx.thelazybunnyfarm.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thelazybunnyfarm.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,dpdg.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,edtg.thelegalexpertise.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,aokh.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,gte.77zeus.com,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,lncv1x6u.smokedamageinbellevue.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,smokedamageinbellevue.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,futg.thelegalexpertise.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thelegalexpertise.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,wheremymoney.beer,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,zcdd.therippleeffectcollc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,ksms.therippleeffectcollc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,therippleeffectcollc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,xtxu.kafekarachi.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,gte.majusm188.top,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,xroz.augustus-kirby.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thechildrencomefirst.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thunderinternationalgroup.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,wvgo.augustus-kirby.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,sagxjkhp.solucionesintegralesgiraldo.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,augustus-kirby.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,pg22wk81.kuechen-welt.eu,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,audiovideoinsightllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,windhorseevents.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,solucionesintegralesgiraldo.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,yz6ip5pa.kaltourusa.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,glowlogicgate.xenonraypoint.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,beam3meshsite.xenonraypoint.garden,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,cqbl.thechildrencomefirst.org,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,gjpz.auladeingles.co,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,auladeingles.co,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,nkvi.thunderinternationalgroup.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,azautotraders.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,6rsny75a.tastebudspopcorncanton.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tastebudspopcorncanton.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,thewrayforward.com,"unknown, domain",n/a
2026-07-22,threatfox,DOMAIN,ksxu.thelazybunnyfarm.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,vhxo.badgalbeautyllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,badgalbeautyllc.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,pbhx.azautotraders.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,tir.majusm188.top,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,tir.77zeus.com,"win.vidar, domain",n/a
2026-07-22,threatfox,DOMAIN,nhku.azautotraders.com,"js.clearfake, domain",n/a
2026-07-22,threatfox,DOMAIN,yujv.thehandymanconcierge.com,"js.clearfake, domain",n/a
